以后打死也不吃了,0
对骂我从来没怕过，你们也就只能考虑暗杀了，这样就充分保护动物了，臭傻逼们[打哈气],0
恩是啊，崩溃边缘了，我都怀疑自己是不是不是地球人了,0
琴晚俾个死扑街捞差点拉上无池搏懵,0
真的假的、我有这么幸运么？,0
杯具了。。,0
梦想着偶然能有一天再相见，从此我开始孤单地思念。,0
有些电影为什么总是那么想让人哭，可是却总是哭不出来？,0
有必要这么看不起国货吗？,0
姐姐，生日是没办法让我随心所欲的啊。三十年前俺就是这天出生的呢。,0
开车在路上，常遇见猫狗的尸体，除了发出怜悯的声音，其实还可以做更多的。,0
这么猛的凶器。。你准备拿来消灭谁？,0
有时候，夜深人静的时候，突然觉得寂寞深入骨髓；,0
看的偶是各种难过心疼无比~~,0
尼玛，你昨天还是大象控呢,0
美金账户怎么还怎么还？[泪][泪],0
人要死也是医药费和墓地太便宜了吧？,0
唉，教育，政府，我们，钱，生活……,0
靠，又毁人了，老布求你了，你快走，别让糊涂蛋韦迪蔡振华把你英名给糟蹋了，王刚快回葡萄牙，别来泰达呀，否则足协饶不了你，好人别进中国国家级队伍(包括一切运动队),0
这一天是哭了多少次已经记不清了，现在已经能稍微冷静一点了，只是想把关于他的这些都记下来，抱歉，我记性不好……,0
比较难！要一个非常困难的思想折磨过程！,0
结伙强奸男人的娘们，上辈子都是光天化日下洗澡也没人偷走衣服的仙女。,0
北约不能自圆其说，早晚挨报应。,0
泥饥渴成啥样了,0
刚到家躺床上的人你伤不起呀,0
洗嘛，跟烂民一样被拖起到处走。,0
你把脑袋子放入急冻了吗？。,0
凸凸我没什么好说的了，出来做生意除了求财就是求和气，这也太雷人了。,0
我也是，坚决不向恶势力低头，决不卸载360，用msn吧,0
从来不看...,0
又没叫你要,0
我被领导责备了他说：我知道你很冤产品出问题不是你造成的但就是你的错因为是你没有督促到位没有做好充足的准备好吧。。。,0
我太需要出去散散心了。,0
那是，我去美国开个馆子。,0
这是搞什么！！！！！！！！,0
兄弟，我平生最看不起那些匿名在背后说三道四的小人了，你就当是你的日子过得太平靜简单幸福被某某人眼红嫉妒了，所以他想给你的生活激起点波澜，哈哈～,0
爷爷！！！,0
我他妈要旅游去！！！！,0
就一个字：屁，以为自己有能耐啊，满瓶不动半瓶摇，太平洋没有加盖，喜欢那边就游过去啊，没人拦着你……,0
有时候，我只是需要一个可以说话的人。,0
本来就是今天啊...,0
还有你们要不要长那么挫啊！！,0
真是疯了，富士x100的售价竟然高达一万元。,0
习惯了平时一不开心就狂发微博，生怕别人看不到似的，草，觉得自己太张扬了，没有谁会非尔不可。,0
难道我们丁少看着像母狗？,0
你不是说不好次嘛！,0
我们搬到了一个小公寓，只有一个洗澡间，在这样的冬天洗澡真是冻死人了。,0
谁引诱你去上海了？我说的是武汉,0
那会饿昏的，你忍心吗？,0
书呢！说好的盗墓8呢！,0
"得得得,那你遍地找胖胖去吧",0
"几年来站在各种""峰会""上侃侃而谈的基本上就这一拨人，为什么会有那麽多人追捧这拨演说家？",0
人家没证还同居呢，我没证上个路你还和我计较啊？,0
人民b说：咬紧牙关生产自救，人定胜天。,0
尼格真恐怖阿真恐怖…吹得我都缺氧了…,0
一个个造谣的大言不惭，还带个v牛逼轰轰的显摆自己的高贵，真真叫人恶心[吐],0
嘴硬！明明都想我想的老公都不要了,0
你回来阿。回的来我就请你。！,0
我也一样，我直接就迟到，还是故意睡过龙,0
渝满天，别丢重庆的脸哈??,0
不是我要带到香港去！香港机场过不了海关，如果直接回国就没问题了！,0
进去就知道坑爹了==,0
晚上还得去刷老大的照片打印论文复印证书！,0
//@seraphim-芼芼_芼籽:什么嘛鄙视奥巴马,0
没抢到！呜…,0
怎么就要把人家给关起来呢？,0
[抓狂]才去了几天丽江，一回长沙怎么就感觉不自在。,0
好吧你这个头像受不了了怎么那么别扭呢？,0
哎！,0
看到标题...差点一口气缓不过来,0
突然间我发现中国很黑暗。,0
"是强塞进去的冗员,还是把顾客当贼防,需要人盯人防守?",0
尤其是知识精英的精神失守[抓狂][抓狂][抓狂][抓狂][抓狂],0
排练去了！！！,0
